Id,ProjectId,TimeStamp,PowerGenerated,PowerConsumed,CreatedAt,PowerGeneratedRaw,PowerConsumedRaw,PowerGeneratedRaw/4,PowerConsumedRaw/4
352558,2,2018-03-11 22:15:00,0,3997.22,2018-03-11 22:30:09,0,3997.22,0,999.305
352562,2,2018-03-11 22:30:00,0,3785.2,2018-03-11 22:45:08,0,3785.2,0,946.3
352566,2,2018-03-11 22:45:00,0,4950.99,2018-03-11 23:00:08,0,4950.99,0,1237.7475
352570,2,2018-03-11 23:00:00,0,3380.35,2018-03-11 23:15:08,0,3380.35,0,845.0875
352574,2,2018-03-11 23:15:00,0,4738.22,2018-03-11 23:30:09,0,4738.22,0,1184.555
352578,2,2018-03-11 23:30:00,0,3851.07,2018-03-11 23:45:08,0,3851.07,0,962.7675
352198,2,2018-03-11 23:45:00,0,0,2018-03-11 0:00:09,0,0,0,0
352586,2,2018-03-12,0,3669.54,2018-03-12 0:15:09,0,3669.54,0,917.385
352590,2,2018-03-12 0:15:00,0,3439.37,2018-03-12 0:30:08,0,3439.37,0,859.8425
352594,2,2018-03-12 0:30:00,0,3471.85,2018-03-12 0:45:08,0,3471.85,0,867.9625
352598,2,2018-03-12 0:45:00,0,3449.9,2018-03-12 1:00:08,0,3449.9,0,862.475
352602,2,2018-03-12 1:00:00,0,4540.97,2018-03-12 1:15:09,0,4540.97,0,1135.2425
352606,2,2018-03-12 1:15:00,0,3044.57,2018-03-12 1:30:08,0,3044.57,0,761.1425
352610,2,2018-03-12 1:30:00,0,3821.11,2018-03-12 1:45:08,0,3821.11,0,955.2775
352614,2,2018-03-12 1:45:00,0,3920.45,2018-03-12 2:00:08,0,3920.45,0,980.1125
352618,2,2018-03-12 2:00:00,0,3625.49,2018-03-12 2:15:08,0,3625.49,0,906.3725
352622,2,2018-03-12 2:15:00,0,3398.48,2018-03-12 2:30:14,0,3398.48,0,849.62
352626,2,2018-03-12 2:30:00,0,3767.25,2018-03-12 2:45:08,0,3767.25,0,941.8125
352630,2,2018-03-12 2:45:00,0,3631.16,2018-03-12 3:00:08,0,3631.16,0,907.79
352634,2,2018-03-12 3:00:00,0,3929.82,2018-03-12 3:15:08,0,3929.82,0,982.455
352638,2,2018-03-12 3:15:00,0,3291.67,2018-03-12 3:30:08,0,3291.67,0,822.9175
352642,2,2018-03-12 3:30:00,0,3196.76,2018-03-12 3:45:08,0,3196.76,0,799.19
352646,2,2018-03-12 3:45:00,0,3531.6,2018-03-12 4:00:08,0,3531.6,0,882.9
352650,2,2018-03-12 4:00:00,0,3826.95,2018-03-12 4:15:08,0,3826.95,0,956.7375
352654,2,2018-03-12 4:15:00,0,3204.92,2018-03-12 4:30:08,0,3204.92,0,801.23
352658,2,2018-03-12 4:30:00,0,3573.64,2018-03-12 4:45:09,0,3573.64,0,893.41
352662,2,2018-03-12 4:45:00,0,4853.56,2018-03-12 5:00:08,0,4853.56,0,1213.39
352666,2,2018-03-12 5:00:00,0,3397.19,2018-03-12 5:15:08,0,3397.19,0,849.2975
352670,2,2018-03-12 5:15:00,0,3680.85,2018-03-12 5:30:08,0,3680.85,0,920.2125
352674,2,2018-03-12 5:30:00,0,3571.15,2018-03-12 5:45:09,0,3571.15,0,892.7875
352678,2,2018-03-12 5:45:00,0,3482.66,2018-03-12 6:00:09,0,3482.66,0,870.665
352682,2,2018-03-12 6:00:00,0,4542.03,2018-03-12 6:15:08,0,4542.03,0,1135.5075
352686,2,2018-03-12 6:15:00,0,3560.11,2018-03-12 6:30:08,0,3560.11,0,890.0275
352690,2,2018-03-12 6:30:00,36,13273.8,2018-03-12 6:45:09,36,13273.8,9,3318.45
352694,2,2018-03-12 6:45:00,362.66,11578.84,2018-03-12 7:00:12,362.66,11578.84,90.665,2894.71
352698,2,2018-03-12 7:00:00,798.33,12369.91,2018-03-12 7:15:09,798.33,12369.91,199.5825,3092.4775
352702,2,2018-03-12 7:15:00,1288.33,12120.07,2018-03-12 7:30:08,1288.33,12120.07,322.0825,3030.0175
352706,2,2018-03-12 7:30:00,1562.33,11572.87,2018-03-12 7:45:24,1562.33,11572.87,390.5825,2893.2175
352710,2,2018-03-12 7:45:00,1979.33,10201.67,2018-03-12 8:00:09,1979.33,10201.67,494.8325,2550.4175
352714,2,2018-03-12 8:00:00,2505,13215.15,2018-03-12 8:15:08,2505,13215.15,626.25,3303.7875
352718,2,2018-03-12 8:15:00,2884.5,15108.5,2018-03-12 8:30:09,2884.5,15108.5,721.125,3777.125
352722,2,2018-03-12 8:30:00,2488,10170.63,2018-03-12 8:45:12,2488,10170.63,622,2542.6575
352726,2,2018-03-12 8:45:00,2551,14972.55,2018-03-12 9:00:14,2551,14972.55,637.75,3743.1375
352730,2,2018-03-12 9:00:00,9450,25873.79,2018-03-12 9:15:08,9450,25873.79,2362.5,6468.4475
352734,2,2018-03-12 9:15:00,9450,24842.45,2018-03-12 9:30:08,9450,24842.45,2362.5,6210.6125
352738,2,2018-03-12 9:30:00,9450,26646.37,2018-03-12 9:45:09,9450,26646.37,2362.5,6661.5925
352742,2,2018-03-12 9:45:00,9450,27160.64,2018-03-12 10:00:09,9450,27160.64,2362.5,6790.16
352746,2,2018-03-12 10:00:00,9450,26794.79,2018-03-12 10:15:09,9450,26794.79,2362.5,6698.6975
352750,2,2018-03-12 10:15:00,9450,28231.32,2018-03-12 10:30:08,9450,28231.32,2362.5,7057.83
352754,2,2018-03-12 10:30:00,9450,27161.3,2018-03-12 10:45:17,9450,27161.3,2362.5,6790.325
352758,2,2018-03-12 10:45:00,9450,27361.93,2018-03-12 11:00:10,9450,27361.93,2362.5,6840.4825
352762,2,2018-03-12 11:00:00,9450,35238.4,2018-03-12 11:15:14,9450,35238.4,2362.5,8809.6
352766,2,2018-03-12 11:15:00,9450,30603.51,2018-03-12 11:30:09,9450,30603.51,2362.5,7650.8775
352770,2,2018-03-12 11:30:00,9450,28563.03,2018-03-12 11:45:17,9450,28563.03,2362.5,7140.7575
352774,2,2018-03-12 11:45:00,9450,38057.33,2018-03-12 12:00:12,9450,38057.33,2362.5,9514.3325
352778,2,2018-03-12 12:00:00,9450,37673.42,2018-03-12 12:15:09,9450,37673.42,2362.5,9418.355
352781,2,2018-03-12 12:15:00,9450,42875.68,2018-03-12 12:30:10,9450,42875.68,2362.5,10718.92
352786,2,2018-03-12 12:30:00,9450,31908.42,2018-03-12 12:45:08,9450,31908.42,2362.5,7977.105
352790,2,2018-03-12 12:45:00,9450,33241.33,2018-03-12 13:00:08,9450,33241.33,2362.5,8310.3325
352794,2,2018-03-12 13:00:00,9450,31536.03,2018-03-12 13:15:08,9450,31536.03,2362.5,7884.0075
352798,2,2018-03-12 13:15:00,9450,33081.75,2018-03-12 13:30:09,9450,33081.75,2362.5,8270.4375
352802,2,2018-03-12 13:30:00,9450,30759.84,2018-03-12 13:45:14,9450,30759.84,2362.5,7689.96
352806,2,2018-03-12 13:45:00,9450,24903.29,2018-03-12 14:00:08,9450,24903.29,2362.5,6225.8225
352810,2,2018-03-12 14:00:00,9450,24479.33,2018-03-12 14:15:08,9450,24479.33,2362.5,6119.8325
352814,2,2018-03-12 14:15:00,7117,24978.7,2018-03-12 14:30:08,7117,24978.7,1779.25,6244.675
352818,2,2018-03-12 14:30:00,8386.66,25777.09,2018-03-12 14:45:08,8386.66,25777.09,2096.665,6444.2725
352822,2,2018-03-12 14:45:00,4823,20456.02,2018-03-12 15:00:08,4823,20456.02,1205.75,5114.005
352826,2,2018-03-12 15:00:00,6746,23128.4,2018-03-12 15:15:08,6746,23128.4,1686.5,5782.1
352830,2,2018-03-12 15:15:00,4062.66,18619.15,2018-03-12 15:30:08,4062.66,18619.15,1015.665,4654.7875
352834,2,2018-03-12 15:30:00,5116,20569.74,2018-03-12 15:45:08,5116,20569.74,1279,5142.435
352838,2,2018-03-12 15:45:00,5805.33,17741.68,2018-03-12 16:00:08,5805.33,17741.68,1451.3325,4435.42
352842,2,2018-03-12 16:00:00,6101.33,17302.83,2018-03-12 16:15:09,6101.33,17302.83,1525.3325,4325.7075
352846,2,2018-03-12 16:15:00,5173.33,16793.7,2018-03-12 16:30:08,5173.33,16793.7,1293.3325,4198.425
352850,2,2018-03-12 16:30:00,4218.33,20982.14,2018-03-12 16:45:08,4218.33,20982.14,1054.5825,5245.535
352854,2,2018-03-12 16:45:00,3094.66,16521.61,2018-03-12 17:00:08,3094.66,16521.61,773.665,4130.4025
352858,2,2018-03-12 17:00:00,2171.66,19182.45,2018-03-12 17:15:08,2171.66,19182.45,542.915,4795.6125
352862,2,2018-03-12 17:15:00,1783,15087.43,2018-03-12 17:30:08,1783,15087.43,445.75,3771.8575
352866,2,2018-03-12 17:30:00,1257,14827.32,2018-03-12 17:45:08,1257,14827.32,314.25,3706.83
352870,2,2018-03-12 17:45:00,889,13860.93,2018-03-12 18:00:09,889,13860.93,222.25,3465.2325
352874,2,2018-03-12 18:00:00,432.66,14250.31,2018-03-12 18:15:08,432.66,14250.31,108.165,3562.5775
352878,2,2018-03-12 18:15:00,21,13865.78,2018-03-12 18:30:08,21,13865.78,5.25,3466.445
352882,2,2018-03-12 18:30:00,0,17633.71,2018-03-12 18:45:08,0,17633.71,0,4408.4275
352886,2,2018-03-12 18:45:00,0,9179.65,2018-03-12 19:00:09,0,9179.65,0,2294.9125
352890,2,2018-03-12 19:00:00,0,13868.21,2018-03-12 19:15:08,0,13868.21,0,3467.0525
352894,2,2018-03-12 19:15:00,0,8616.95,2018-03-12 19:30:09,0,8616.95,0,2154.2375
352898,2,2018-03-12 19:30:00,0,9667.92,2018-03-12 19:45:09,0,9667.92,0,2416.98
352902,2,2018-03-12 19:45:00,0,7618.36,2018-03-12 20:00:08,0,7618.36,0,1904.59
352906,2,2018-03-12 20:00:00,0,3575.48,2018-03-12 20:15:08,0,3575.48,0,893.87
352910,2,2018-03-12 20:15:00,0,3174.2,2018-03-12 20:30:10,0,3174.2,0,793.55
352914,2,2018-03-12 20:30:00,0,0,2018-03-12 20:45:08,0,0,0,0
352918,2,2018-03-12 20:45:00,0,0,2018-03-12 21:00:13,0,0,0,0
352922,2,2018-03-12 21:00:00,0,0,2018-03-12 21:15:08,0,0,0,0
352926,2,2018-03-12 21:15:00,0,0,2018-03-12 21:30:09,0,0,0,0
352930,2,2018-03-12 21:30:00,0,2965.18,2018-03-12 21:45:08,0,2965.18,0,741.295
352934,2,2018-03-12 21:45:00,0,3590.62,2018-03-12 22:00:08,0,3590.62,0,897.655
352938,2,2018-03-12 22:00:00,0,3575.71,2018-03-12 22:15:08,0,3575.71,0,893.9275
352942,2,2018-03-12 22:15:00,0,3436.18,2018-03-12 22:30:08,0,3436.18,0,859.045
352946,2,2018-03-12 22:30:00,0,3367.21,2018-03-12 22:45:09,0,3367.21,0,841.8025
352950,2,2018-03-12 22:45:00,0,3590.32,2018-03-12 23:00:08,0,3590.32,0,897.58
352954,2,2018-03-12 23:00:00,0,3375.9,2018-03-12 23:15:08,0,3375.9,0,843.975
352958,2,2018-03-12 23:15:00,0,3456.43,2018-03-12 23:30:08,0,3456.43,0,864.1075
352962,2,2018-03-12 23:30:00,0,4292.36,2018-03-12 23:45:08,0,4292.36,0,1073.09
352582,2,2018-03-12 23:45:00,0,0,2018-03-12 0:00:08,0,0,0,0
352970,2,2018-03-13,0,3672.91,2018-03-13 0:15:08,0,3672.91,0,918.2275
352974,2,2018-03-13 0:15:00,0,3213.04,2018-03-13 0:30:09,0,3213.04,0,803.26
352978,2,2018-03-13 0:30:00,0,3113.6,2018-03-13 0:45:08,0,3113.6,0,778.4
352982,2,2018-03-13 0:45:00,0,3734,2018-03-13 1:00:13,0,3734,0,933.5
352986,2,2018-03-13 1:00:00,0,4729.28,2018-03-13 1:15:13,0,4729.28,0,1182.32
352990,2,2018-03-13 1:15:00,0,3260.47,2018-03-13 1:30:08,0,3260.47,0,815.1175
352994,2,2018-03-13 1:30:00,0,3433.14,2018-03-13 1:45:09,0,3433.14,0,858.285
352998,2,2018-03-13 1:45:00,0,3496.09,2018-03-13 2:00:09,0,3496.09,0,874.0225
353002,2,2018-03-13 2:00:00,0,3614.99,2018-03-13 2:15:08,0,3614.99,0,903.7475
353006,2,2018-03-13 2:15:00,0,3623.01,2018-03-13 2:30:09,0,3623.01,0,905.7525
353010,2,2018-03-13 2:30:00,0,3287.15,2018-03-13 2:45:08,0,3287.15,0,821.7875
353014,2,2018-03-13 2:45:00,0,4488.61,2018-03-13 3:00:08,0,4488.61,0,1122.1525
353018,2,2018-03-13 3:00:00,0,3500.18,2018-03-13 3:15:09,0,3500.18,0,875.045
353022,2,2018-03-13 3:15:00,0,3601.28,2018-03-13 3:30:09,0,3601.28,0,900.32
353026,2,2018-03-13 3:30:00,0,3227.8,2018-03-13 3:45:08,0,3227.8,0,806.95
353030,2,2018-03-13 3:45:00,0,3550.41,2018-03-13 4:00:08,0,3550.41,0,887.6025
353034,2,2018-03-13 4:00:00,0,3339.54,2018-03-13 4:15:08,0,3339.54,0,834.885
353038,2,2018-03-13 4:15:00,0,3378.35,2018-03-13 4:30:08,0,3378.35,0,844.5875
353042,2,2018-03-13 4:30:00,0,3803.45,2018-03-13 4:45:09,0,3803.45,0,950.8625
353046,2,2018-03-13 4:45:00,0,3427.88,2018-03-13 5:00:08,0,3427.88,0,856.97
353050,2,2018-03-13 5:00:00,0,3070.61,2018-03-13 5:15:08,0,3070.61,0,767.6525
353054,2,2018-03-13 5:15:00,0,3300.35,2018-03-13 5:30:08,0,3300.35,0,825.0875
353058,2,2018-03-13 5:30:00,0,3596.19,2018-03-13 5:45:09,0,3596.19,0,899.0475
353062,2,2018-03-13 5:45:00,0,3460.26,2018-03-13 6:00:08,0,3460.26,0,865.065
353066,2,2018-03-13 6:00:00,0,3466.37,2018-03-13 6:15:08,0,3466.37,0,866.5925
353070,2,2018-03-13 6:15:00,0,8317.86,2018-03-13 6:30:09,0,8317.86,0,2079.465
353074,2,2018-03-13 6:30:00,258,14884.17,2018-03-13 6:45:08,258,14884.17,64.5,3721.0425
353078,2,2018-03-13 6:45:00,994.33,12775.69,2018-03-13 7:00:08,994.33,12775.69,248.5825,3193.9225
353082,2,2018-03-13 7:00:00,1558,14324.03,2018-03-13 7:15:09,1558,14324.03,389.5,3581.0075
353086,2,2018-03-13 7:15:00,2021.33,10957.38,2018-03-13 7:30:09,2021.33,10957.38,505.3325,2739.345
353090,2,2018-03-13 7:30:00,2753,13859.86,2018-03-13 7:45:08,2753,13859.86,688.25,3464.965
353094,2,2018-03-13 7:45:00,2601,13140.77,2018-03-13 8:00:09,2601,13140.77,650.25,3285.1925
353098,2,2018-03-13 8:00:00,2715,11329.06,2018-03-13 8:15:08,2715,11329.06,678.75,2832.265
353102,2,2018-03-13 8:15:00,5141.33,13970.42,2018-03-13 8:30:09,5141.33,13970.42,1285.3325,3492.605
353106,2,2018-03-13 8:30:00,8998.33,20983.37,2018-03-13 8:45:09,8998.33,20983.37,2249.5825,5245.8425
353110,2,2018-03-13 8:45:00,8141.33,20112.61,2018-03-13 9:00:09,8141.33,20112.61,2035.3325,5028.1525
353114,2,2018-03-13 9:00:00,4579.33,15730.16,2018-03-13 9:15:08,4579.33,15730.16,1144.8325,3932.54
353118,2,2018-03-13 9:15:00,9450,18268.99,2018-03-13 9:30:09,9450,18268.99,2362.5,4567.2475
353122,2,2018-03-13 9:30:00,9450,22625.49,2018-03-13 9:45:08,9450,22625.49,2362.5,5656.3725
353126,2,2018-03-13 9:45:00,9450,24894.74,2018-03-13 10:00:08,9450,24894.74,2362.5,6223.685
353130,2,2018-03-13 10:00:00,9450,25615.24,2018-03-13 10:15:08,9450,25615.24,2362.5,6403.81
353134,2,2018-03-13 10:15:00,9450,27733.34,2018-03-13 10:30:08,9450,27733.34,2362.5,6933.335
353138,2,2018-03-13 10:30:00,9450,30110.53,2018-03-13 10:45:09,9450,30110.53,2362.5,7527.6325
353142,2,2018-03-13 10:45:00,9450,28809.99,2018-03-13 11:00:08,9450,28809.99,2362.5,7202.4975
353146,2,2018-03-13 11:00:00,9450,32216.2,2018-03-13 11:15:08,9450,32216.2,2362.5,8054.05
353150,2,2018-03-13 11:15:00,9450,31678.02,2018-03-13 11:30:08,9450,31678.02,2362.5,7919.505
353154,2,2018-03-13 11:30:00,9450,34408.59,2018-03-13 11:45:11,9450,34408.59,2362.5,8602.1475
353158,2,2018-03-13 11:45:00,9450,36269.12,2018-03-13 12:00:09,9450,36269.12,2362.5,9067.28
353162,2,2018-03-13 12:00:00,9450,32282.91,2018-03-13 12:15:08,9450,32282.91,2362.5,8070.7275
353166,2,2018-03-13 12:15:00,9450,32980,2018-03-13 12:30:11,9450,32980,2362.5,8245
353170,2,2018-03-13 12:30:00,9450,35600.08,2018-03-13 12:45:08,9450,35600.08,2362.5,8900.02
353174,2,2018-03-13 12:45:00,9450,35836.75,2018-03-13 13:00:08,9450,35836.75,2362.5,8959.1875
353178,2,2018-03-13 13:00:00,9450,38980.25,2018-03-13 13:15:08,9450,38980.25,2362.5,9745.0625
353182,2,2018-03-13 13:15:00,9450,27968.96,2018-03-13 13:30:08,9450,27968.96,2362.5,6992.24
353186,2,2018-03-13 13:30:00,9450,32266.29,2018-03-13 13:45:09,9450,32266.29,2362.5,8066.5725
353190,2,2018-03-13 13:45:00,9450,34137.43,2018-03-13 14:00:08,9450,34137.43,2362.5,8534.3575
353194,2,2018-03-13 14:00:00,9450,30241.95,2018-03-13 14:15:09,9450,30241.95,2362.5,7560.4875
353198,2,2018-03-13 14:15:00,9450,30513.23,2018-03-13 14:30:10,9450,30513.23,2362.5,7628.3075
353202,2,2018-03-13 14:30:00,9450,29831.6,2018-03-13 14:45:08,9450,29831.6,2362.5,7457.9
353206,2,2018-03-13 14:45:00,9450,30427.85,2018-03-13 15:00:09,9450,30427.85,2362.5,7606.9625
353210,2,2018-03-13 15:00:00,9450,33420.52,2018-03-13 15:15:08,9450,33420.52,2362.5,8355.13
353214,2,2018-03-13 15:15:00,9450,32739.91,2018-03-13 15:30:08,9450,32739.91,2362.5,8184.9775
353217,2,2018-03-13 15:30:00,9450,27456.13,2018-03-13 15:45:08,9450,27456.13,2362.5,6864.0325
353221,2,2018-03-13 15:45:00,9450,25148.26,2018-03-13 16:00:09,9450,25148.26,2362.5,6287.065
353225,2,2018-03-13 16:00:00,9450,27014.71,2018-03-13 16:15:09,9450,27014.71,2362.5,6753.6775
353229,2,2018-03-13 16:15:00,8025,29880.5,2018-03-13 16:30:09,8025,29880.5,2006.25,7470.125
353233,2,2018-03-13 16:30:00,5879,21188.55,2018-03-13 16:45:09,5879,21188.55,1469.75,5297.1375
353237,2,2018-03-13 16:45:00,2659.33,18348.94,2018-03-13 17:00:09,2659.33,18348.94,664.8325,4587.235
353241,2,2018-03-13 17:00:00,1610.33,16745.61,2018-03-13 17:15:08,1610.33,16745.61,402.5825,4186.4025
353245,2,2018-03-13 17:15:00,1483.66,16466.76,2018-03-13 17:30:14,1483.66,16466.76,370.915,4116.69
353249,2,2018-03-13 17:30:00,1586.33,17486.8,2018-03-13 17:45:09,1586.33,17486.8,396.5825,4371.7
353253,2,2018-03-13 17:45:00,1023.66,17240.39,2018-03-13 18:00:10,1023.66,17240.39,255.915,4310.0975
353257,2,2018-03-13 18:00:00,299,15264.77,2018-03-13 18:15:09,299,15264.77,74.75,3816.1925
353261,2,2018-03-13 18:15:00,15,16241.09,2018-03-13 18:30:09,15,16241.09,3.75,4060.2725
353265,2,2018-03-13 18:30:00,0,14159.65,2018-03-13 18:45:08,0,14159.65,0,3539.9125
353269,2,2018-03-13 18:45:00,0,13606.34,2018-03-13 19:00:11,0,13606.34,0,3401.585
353273,2,2018-03-13 19:00:00,0,12284.81,2018-03-13 19:15:09,0,12284.81,0,3071.2025
353277,2,2018-03-13 19:15:00,0,11041.05,2018-03-13 19:30:09,0,11041.05,0,2760.2625
353281,2,2018-03-13 19:30:00,0,11011.72,2018-03-13 19:45:08,0,11011.72,0,2752.93
353285,2,2018-03-13 19:45:00,0,6735.92,2018-03-13 20:00:09,0,6735.92,0,1683.98
353289,2,2018-03-13 20:00:00,0,5858.68,2018-03-13 20:15:09,0,5858.68,0,1464.67
353293,2,2018-03-13 20:15:00,0,3366.05,2018-03-13 20:30:08,0,3366.05,0,841.5125
353297,2,2018-03-13 20:30:00,0,0,2018-03-13 20:45:08,0,0,0,0
353301,2,2018-03-13 20:45:00,0,0,2018-03-13 21:00:08,0,0,0,0
353305,2,2018-03-13 21:00:00,0,0,2018-03-13 21:15:09,0,0,0,0
353309,2,2018-03-13 21:15:00,0,0,2018-03-13 21:30:08,0,0,0,0
353313,2,2018-03-13 21:30:00,0,3340.32,2018-03-13 21:45:08,0,3340.32,0,835.08
353317,2,2018-03-13 21:45:00,0,3821.05,2018-03-13 22:00:09,0,3821.05,0,955.2625
353321,2,2018-03-13 22:00:00,0,3432.45,2018-03-13 22:15:09,0,3432.45,0,858.1125
353325,2,2018-03-13 22:15:00,0,3611.42,2018-03-13 22:30:08,0,3611.42,0,902.855
353329,2,2018-03-13 22:30:00,0,3363.34,2018-03-13 22:45:08,0,3363.34,0,840.835
353333,2,2018-03-13 22:45:00,0,3331.81,2018-03-13 23:00:09,0,3331.81,0,832.9525
353337,2,2018-03-13 23:00:00,0,3764.48,2018-03-13 23:15:09,0,3764.48,0,941.12
353341,2,2018-03-13 23:15:00,0,3210.53,2018-03-13 23:30:08,0,3210.53,0,802.6325
353345,2,2018-03-13 23:30:00,0,3632.43,2018-03-13 23:45:08,0,3632.43,0,908.1075
352966,2,2018-03-13 23:45:00,0,0,2018-03-13 0:00:08,0,0,0,0
353353,2,2018-03-14,0,3632.36,2018-03-14 0:15:09,0,3632.36,0,908.09
353357,2,2018-03-14 0:15:00,0,3218.98,2018-03-14 0:30:08,0,3218.98,0,804.745
353361,2,2018-03-14 0:30:00,0,3784.94,2018-03-14 0:45:08,0,3784.94,0,946.235
353365,2,2018-03-14 0:45:00,0,3675.57,2018-03-14 1:00:08,0,3675.57,0,918.8925
353369,2,2018-03-14 1:00:00,0,3666.18,2018-03-14 1:15:09,0,3666.18,0,916.545
353373,2,2018-03-14 1:15:00,0,3637.65,2018-03-14 1:30:09,0,3637.65,0,909.4125
353377,2,2018-03-14 1:30:00,0,3788.01,2018-03-14 1:45:08,0,3788.01,0,947.0025
353381,2,2018-03-14 1:45:00,0,3303.04,2018-03-14 2:00:13,0,3303.04,0,825.76
353385,2,2018-03-14 2:00:00,0,3554.51,2018-03-14 2:15:09,0,3554.51,0,888.6275
353389,2,2018-03-14 2:15:00,0,3674.66,2018-03-14 2:30:09,0,3674.66,0,918.665
353393,2,2018-03-14 2:30:00,0,3214.97,2018-03-14 2:45:09,0,3214.97,0,803.7425
353397,2,2018-03-14 2:45:00,0,3914.39,2018-03-14 3:00:09,0,3914.39,0,978.5975
353401,2,2018-03-14 3:00:00,0,3677.18,2018-03-14 3:15:08,0,3677.18,0,919.295
353405,2,2018-03-14 3:15:00,0,2854.48,2018-03-14 3:30:08,0,2854.48,0,713.62
353409,2,2018-03-14 3:30:00,0,3429.49,2018-03-14 3:45:09,0,3429.49,0,857.3725
353413,2,2018-03-14 3:45:00,0,3656.63,2018-03-14 4:00:08,0,3656.63,0,914.1575
353417,2,2018-03-14 4:00:00,0,3750.51,2018-03-14 4:15:08,0,3750.51,0,937.6275
353421,2,2018-03-14 4:15:00,0,3771.36,2018-03-14 4:30:08,0,3771.36,0,942.84
353425,2,2018-03-14 4:30:00,0,3207.56,2018-03-14 4:45:08,0,3207.56,0,801.89
353429,2,2018-03-14 4:45:00,0,3527.39,2018-03-14 5:00:08,0,3527.39,0,881.8475
353433,2,2018-03-14 5:00:00,0,4887.98,2018-03-14 5:15:09,0,4887.98,0,1221.995
353437,2,2018-03-14 5:15:00,0,3104.44,2018-03-14 5:30:08,0,3104.44,0,776.11
353441,2,2018-03-14 5:30:00,0,4789.64,2018-03-14 5:45:08,0,4789.64,0,1197.41
353445,2,2018-03-14 5:45:00,0,3600.46,2018-03-14 6:00:08,0,3600.46,0,900.115
353449,2,2018-03-14 6:00:00,0,5709.64,2018-03-14 6:15:08,0,5709.64,0,1427.41
353453,2,2018-03-14 6:15:00,0,10639.62,2018-03-14 6:30:09,0,10639.62,0,2659.905
353457,2,2018-03-14 6:30:00,207.33,9460.75,2018-03-14 6:45:08,207.33,9460.75,51.8325,2365.1875
353461,2,2018-03-14 6:45:00,702.66,7472.01,2018-03-14 7:00:08,702.66,7472.01,175.665,1868.0025
353465,2,2018-03-14 7:00:00,1351.33,8397.63,2018-03-14 7:15:08,1351.33,8397.63,337.8325,2099.4075
353469,2,2018-03-14 7:15:00,2276.66,10579.97,2018-03-14 7:30:08,2276.66,10579.97,569.165,2644.9925
353473,2,2018-03-14 7:30:00,2717.33,12064.91,2018-03-14 7:45:08,2717.33,12064.91,679.3325,3016.2275
353477,2,2018-03-14 7:45:00,2756.66,13956.07,2018-03-14 8:00:08,2756.66,13956.07,689.165,3489.0175
353481,2,2018-03-14 8:00:00,3732.66,13136.86,2018-03-14 8:15:08,3732.66,13136.86,933.165,3284.215
353485,2,2018-03-14 8:15:00,5143.33,15977.29,2018-03-14 8:30:09,5143.33,15977.29,1285.8325,3994.3225
353489,2,2018-03-14 8:30:00,1993,11390.24,2018-03-14 8:45:08,1993,11390.24,498.25,2847.56
353493,2,2018-03-14 8:45:00,2057.33,9862.88,2018-03-14 9:00:08,2057.33,9862.88,514.3325,2465.72
353497,2,2018-03-14 9:00:00,8560,15028.99,2018-03-14 9:15:10,8560,15028.99,2140,3757.2475
353501,2,2018-03-14 9:15:00,9450,18039.26,2018-03-14 9:30:09,9450,18039.26,2362.5,4509.815
353505,2,2018-03-14 9:30:00,9169.66,19327.38,2018-03-14 9:45:08,9169.66,19327.38,2292.415,4831.845
353509,2,2018-03-14 9:45:00,9450,22380.08,2018-03-14 10:00:09,9450,22380.08,2362.5,5595.02
353513,2,2018-03-14 10:00:00,5631,13735.89,2018-03-14 10:15:09,5631,13735.89,1407.75,3433.9725
353517,2,2018-03-14 10:15:00,9450,27745.66,2018-03-14 10:30:09,9450,27745.66,2362.5,6936.415
353521,2,2018-03-14 10:30:00,5787.66,18287.06,2018-03-14 10:45:11,5787.66,18287.06,1446.915,4571.765
353525,2,2018-03-14 10:45:00,9450,20096.36,2018-03-14 11:00:11,9450,20096.36,2362.5,5024.09
353529,2,2018-03-14 11:00:00,9450,24631.95,2018-03-14 11:15:08,9450,24631.95,2362.5,6157.9875
353533,2,2018-03-14 11:15:00,9450,30715.85,2018-03-14 11:30:08,9450,30715.85,2362.5,7678.9625
353537,2,2018-03-14 11:30:00,9450,30030.5,2018-03-14 11:45:08,9450,30030.5,2362.5,7507.625
353541,2,2018-03-14 11:45:00,9450,29107.71,2018-03-14 12:00:10,9450,29107.71,2362.5,7276.9275
353545,2,2018-03-14 12:00:00,9450,30685.68,2018-03-14 12:15:08,9450,30685.68,2362.5,7671.42
353549,2,2018-03-14 12:15:00,9450,32726.51,2018-03-14 12:30:09,9450,32726.51,2362.5,8181.6275
353553,2,2018-03-14 12:30:00,9450,29804.06,2018-03-14 12:45:09,9450,29804.06,2362.5,7451.015
353557,2,2018-03-14 12:45:00,9450,34565.65,2018-03-14 13:00:10,9450,34565.65,2362.5,8641.4125
353561,2,2018-03-14 13:00:00,9450,28214.56,2018-03-14 13:15:22,9450,28214.56,2362.5,7053.64
353565,2,2018-03-14 13:15:00,9450,26350.33,2018-03-14 13:30:09,9450,26350.33,2362.5,6587.5825
353569,2,2018-03-14 13:30:00,9450,37400.33,2018-03-14 13:45:10,9450,37400.33,2362.5,9350.0825
353573,2,2018-03-14 13:45:00,9450,35666.01,2018-03-14 14:00:09,9450,35666.01,2362.5,8916.5025
